,name,typ_0,x,y
364,Keltská krčma,Restaurant,21.2559231,48.7235466
365,Rodeo Club,Restaurant,21.2115889,48.713135
366,Bowling Pub KVP,Restaurant,21.2140039,48.7159247
367,Med Malina,Restaurant,21.2568032,48.7234952
368,Cerberos,Restaurant,21.2876238,48.7379071
369,Pizzeria Bazaar,Restaurant,21.2556417,48.7200012
370,YAMA perform plac,Restaurant,21.2461662,48.7256721
371,Šport,Restaurant,21.2497827,48.7307069
372,Krčma Letná,Restaurant,21.2492756,48.7315885
373,Santa Lucia,Restaurant,21.2457109,48.7261165
374,Modena,Restaurant,21.2567394,48.7205047
375,Kleopatra,Restaurant,21.2582393,48.7192058
376,Redstone,Restaurant,21.2615639,48.7211972
377,Camelot,Restaurant,21.2592322,48.7224996
378,Tuami,Restaurant,21.2564361,48.7225449
379,Mandarin,Restaurant,21.2595629,48.7212569
380,Rosto Steak House,Restaurant,21.2601258,48.7206116
381,U Čierneho Baróna,Restaurant,21.2592554,48.7077688
382,Meryem,Restaurant,21.258859,48.7175099
383,Pizza Domček,Restaurant,21.2541786,48.7353726
384,Pub u Pažravca,Restaurant,21.2615017,48.7157184
385,Hotel Privilege,Restaurant,21.2449423,48.7055731
386,Slovenská reštaurácia,Restaurant,21.2615744,48.7156297
387,Magnólia,Restaurant,21.2963102,48.73457
388,U Katky,Restaurant,21.2704349,48.7525755
389,Mariánka,Restaurant,21.2558407,48.7265591
390,Astorka club,Restaurant,21.2599628,48.7107969
391,Ryba Anička,Restaurant,21.254609,48.744942
392,Malá Praha,Restaurant,21.2430999,48.7286534
393,Jedáleň Pizzeria,Restaurant,21.2265992,48.7127213
394,Bufet u Medveďa,Restaurant,21.2003557,48.7862942
395,Reštaurácia El Salvador & Pizzeria Di Trevi,Restaurant,21.2187765,48.6853278
396,Club jo-jo,Restaurant,21.2577323,48.7582541
397,Pivnica na viniciach,Restaurant,21.2548194,48.7616534
398,Reštaurácia pri splave,Restaurant,21.2575926,48.7441328
399,Tobi,Restaurant,21.25262,48.7313548
400,12 apoštolov,Restaurant,21.2580982,48.7244331
401,Penzión Nad bankou,Restaurant,21.257793,48.7249332
402,Čertov dvor,Restaurant,21.2600222,48.721235
403,U kohúta,Restaurant,21.2592125,48.7241286
404,Amigos,Restaurant,21.2145717,48.7115943
405,U kuchára,Restaurant,21.2678631,48.7170778
406,Reštaurácia U anjela,Restaurant,21.2603558,48.7258479
407,Pizzeria Grande Caffe,Restaurant,21.2516538,48.7073953
408,Pizzeria Mix-Marion,Restaurant,21.2105107,48.7165972
409,Bistro Florián,Restaurant,21.2481271,48.7185684
410,Česká hospoda,Restaurant,21.2519403,48.7231641
411,Veterán Pub,Restaurant,21.2610124,48.7289484
412,Bowling Club,Restaurant,21.2414817,48.7348186
413,V8 Club,Restaurant,21.2594296,48.716218
414,Cinematic,Restaurant,21.2552504,48.725149
415,Góvinda,Restaurant,21.2552764,48.7249069
416,Cafe-Restaurant Maraton,Restaurant,21.2512987,48.7271114
417,Gemer,Restaurant,21.2564787,48.7165191
418,Čárda,Restaurant,21.2564065,48.7183928
419,Burekas,Restaurant,21.254338,48.7191862
420,Biely Tiger,Restaurant,21.2538988,48.7197517
421,Hanoi Bistro,Restaurant,21.253936,48.72022
422,Mamma mia,Restaurant,21.2572947,48.7237262
423,Grand,Restaurant,21.2576735,48.725093
424,Garden restaurant,Restaurant,21.208192,48.7473184
425,BierStadt,Restaurant,21.25636,48.720085
426,,Restaurant,21.2201425,48.7139195
427,Pizza South 31,Restaurant,21.2601098,48.7104104
428,Pizza pub,Restaurant,21.2489525,48.7146237
429,Reštaurácia u Beniho,Restaurant,21.2014913,48.7798134
430,Da Vinci,Restaurant,21.2495401,48.7150059
431,Pizza Bella,Restaurant,21.2698902,48.7357131
432,Dália,Restaurant,21.2638582,48.7264905
433,Jaskyňa,Restaurant,21.2566908,48.7206693
434,Zlatý drak,Restaurant,21.2502662,48.7305256
435,Baránok,Restaurant,21.2336208,48.7488734
436,Fantázia,Restaurant,21.2391528,48.7127035
437,Piváreň u Švejka,Restaurant,21.2351873,48.7183702
438,Parlamentka,Restaurant,21.2568925,48.7169146
439,Vincent,Restaurant,21.2569659,48.7199757
440,U Vlka,Restaurant,21.2341359,48.7486526
441,Kelt pub Grunt,Restaurant,21.2128762,48.7156408
442,Appetera,Restaurant,21.2460651,48.7186157
443,Doňa,Restaurant,21.2176052,48.7082555
444,Pizza Bella,Restaurant,21.3058912,48.6720457
445,Rubín,Restaurant,21.3140447,48.6724123
446,Agadir,Restaurant,21.2578914,48.7192336
447,Eldorado pub,Restaurant,21.2602373,48.7183311
448,Bamboo,Restaurant,21.2561262,48.7234757
449,Pizza café Napoli,Restaurant,21.2560532,48.7236693
450,U slona,Restaurant,21.2592567,48.7206068
451,Contro,Restaurant,21.2584234,48.7209448
452,Central Pub,Restaurant,21.2566532,48.7237221
453,Piváreň,Restaurant,21.2563849,48.7247736
454,Karczma Mlyn,Restaurant,21.2559533,48.7239518
455,Reštaurácia Grunt,Restaurant,21.2127276,48.7156196
456,,Restaurant,21.2025925,48.7095702
457,Pizza cafe Lagonda,Restaurant,21.2119041,48.7111781
458,Ateliér,Restaurant,21.2676984,48.7162417
459,Comon,Restaurant,21.2838845,48.6901725
460,Alte caffe,Restaurant,21.2314829,48.716368
461,Bowling Erika,Restaurant,21.2332101,48.7103249
462,La Cité,Restaurant,21.2252695,48.7171875
463,Daktari,Restaurant,21.202603,48.79011
464,Hokejka pub,Restaurant,21.2457863,48.7414914
465,Frank,Restaurant,21.2621918,48.7060914
466,Casa Verde,Restaurant,21.2705316,48.6743112
467,Reštaurácia Piráti,Restaurant,21.2841627,48.6899597
468,Leonardo,Restaurant,21.2765907,48.7434255
469,Cassovia,Restaurant,21.2362933,48.7086037
470,Seven Pub,Restaurant,21.2361037,48.7090204
471,Štadión,Restaurant,21.243551,48.7403269
472,Slovenská reštaurácia,Restaurant,21.2660687,48.741455
473,SALAD B°X,Restaurant,21.2590721,48.719725
474,Bistro Steward,Restaurant,21.2521278,48.6934796
475,Barborka,Restaurant,21.264096,48.7035126
476,Gumy bar,Restaurant,21.2649136,48.7035856
477,Vietnamská reštaurácia,Restaurant,21.263696,48.6966059
478,HEPPIAPPLE,Restaurant,21.2437509,48.728848
479,FABBRO Pizzeria&Restaurant,Restaurant,21.1927116,48.6897647
480,TipTop,Restaurant,21.2456581,48.7258779
481,Hafnergasse,Restaurant,21.2591635,48.7241784
482,,Restaurant,21.2353175,48.6972122
483,Chef Jeremy,Restaurant,21.2391,48.7147625
484,Pepe's Sueño de Cuba,Restaurant,21.2462392,48.7077131
485,La Siesta,Restaurant,21.2504232,48.7169835
486,Cucabamba,Restaurant,21.2841218,48.7335155
487,Del Piano,Restaurant,21.2902601,48.7315727
488,"Mango reštaurácia, sushi & bar",Restaurant,21.2122751,48.7112098
489,Dubai,Restaurant,21.2891395,48.6802414
490,Cathedral Caffé & Crêpes,Restaurant,21.257856,48.7197139
491,Pán Ryba,Restaurant,21.2600854,48.7209421
492,Jelínek Pub & Restaurant,Restaurant,21.2597994,48.7182457
493,Ve.Dom.E,Restaurant,21.2452929,48.7174167
494,U nás doma,Restaurant,21.2554855,48.7266851
495,Diplomat,Restaurant,21.2563003,48.7249686
496,Bulli Kebab,Restaurant,21.2582517,48.728775
497,Rijeka,Restaurant,21.2583648,48.7285723
498,Červená kalina,Restaurant,21.2571959,48.7202561
499,Republika Východu,Restaurant,21.2588726,48.7202079
500,Aston Canteen,Restaurant,21.2455918,48.7063936
501,Jazz Restaurant,Restaurant,21.2588066,48.7236686
502,Pizza Forte,Restaurant,21.2340912,48.6978561
503,Napoleon,Restaurant,21.2700725,48.6553479
504,Bistro Tabačka,Restaurant,21.2555026,48.7290612
505,Rubikon,Restaurant,21.2437439,48.7066654
506,Ravenna,Restaurant,21.256591,48.7216929
507,Taj Mahal,Restaurant,21.2599363,48.7182349
508,Cool Bowling,Restaurant,21.2592176,48.7172237
509,U troch ruží,Restaurant,21.2576422,48.7160054
510,Gladiátor,Restaurant,21.2785068,48.6934248
511,Chaos,Restaurant,21.2858573,48.6959007
512,"Na majeri - Bufet Kolienko, Furmanský dvor",Restaurant,21.2834234,48.6859346
513,Restart Burger,Restaurant,21.2613328,48.7178266
514,Route pizza & pub,Restaurant,21.2405334,48.7288192
515,Lindy Hop,Restaurant,21.2383905,48.71453
516,Bellissimo pizza,Restaurant,21.2961704,48.6797929
517,Bayerova sladovna,Restaurant,21.2471712,48.7154777
518,Chefzone,Restaurant,21.2473601,48.7070358
519,Chef Turkish Kebab,Restaurant,21.2461349,48.7179903
520,Pho Viet,Restaurant,21.2552993,48.7255481
521,Pizza Bonasera,Restaurant,21.2676676,48.7215279
522,Olive Tree,Restaurant,21.2605221,48.717921
523,,Restaurant,21.2407779,48.7074449
524,Rioba,Restaurant,21.2722044,48.7511408
525,Gruziňák,Restaurant,21.2544251,48.7264047
526,Pizza Trieste,Restaurant,21.2673669,48.7550328
527,Maiko Sushi,Restaurant,21.2605921,48.7173417
528,Maxi pizza garden,Restaurant,21.2554358,48.7229565
529,Big Bowl,Restaurant,21.2600599,48.7211343
530,Halmi Place,Restaurant,21.2593562,48.7194419
531,,Restaurant,21.2408479,48.693493
532,Chefparade,Restaurant,21.2471411,48.7070415
533,Iris,Restaurant,21.2579894,48.718834
534,Haluškáreň,Restaurant,21.2583617,48.7210628
535,Batao,Restaurant,21.2388905,48.7147203
536,,Restaurant,21.2463191,48.7183827
537,3-ka,Restaurant,21.1752438,48.6300489
538,Fratelli,Restaurant,21.1769953,48.6301322
539,Kvetná,Restaurant,21.1713582,48.6368628
540,Pizza Zvon,Restaurant,21.2598684,48.7190464
541,Zore,Restaurant,21.2485321,48.7155646
542,Little India,Restaurant,21.2588993,48.7229541
543,Street Coffee,Restaurant,21.2536468,48.7266911
544,Stella,Restaurant,21.2550279,48.7266619
545,IC Restaurant,Restaurant,21.2707683,48.7213663
546,Soup Culture,Restaurant,21.2538882,48.7267523
547,Chefzone,Restaurant,21.2686449,48.7431566
548,Vietnam Home Cooking,Restaurant,21.2609301,48.7213306
549,TimeOut,Restaurant,21.2646419,48.719904
550,Montana Steakhouse & Bar,Restaurant,21.2569695,48.7297983
551,Allegro,Restaurant,21.2598062,48.7204925
552,Koshi Sushi,Restaurant,21.2584663,48.720869
553,Naše Bistro,Restaurant,21.2467682,48.7186207
554,Viet Bistro,Restaurant,21.2372469,48.6995434
555,ASIA,Restaurant,21.2590047,48.7173232
556,Malbo Caffé,Restaurant,21.2324413,48.7203507
557,Phai Nham,Restaurant,21.2588109,48.720464
558,Bodva PUB,Restaurant,21.2849928,48.7410525
559,La Hacienda,Restaurant,21.2539398,48.7213294
560,Noodler,Restaurant,21.2577776,48.7219972
561,VieTown,Restaurant,21.2322458,48.7195591
562,Bistro Rodinka,Restaurant,21.2531141,48.7139578
563,Reggae Pizza,Restaurant,21.2235023,48.7089265
564,Ikigai,Restaurant,21.2491013,48.7157687
565,Hanoi Garden,Restaurant,21.263565,48.7014606
566,Dirty Burger,Restaurant,21.2486673,48.7182659
567,Chilai,Restaurant,21.2652845,48.7176056
568,Euphoria,Restaurant,21.261362,48.7176305
569,Reštaurácia pod Lipou,Restaurant,21.2299828,48.7236998
570,,Restaurant,21.2564496,48.6874882
571,Bakoš Bistro,Restaurant,21.2622801,48.7057231
572,BistroH75,Restaurant,21.2571411,48.7229882
573,Koshi Sushi,Restaurant,21.2552722,48.7204738
574,Peppe's,Restaurant,21.2540695,48.7216202
575,piroHi!,Restaurant,21.2549757,48.7220212
576,Hlavna100,Restaurant,21.2553448,48.7247599
577,Ngon Viet,Restaurant,21.2602673,48.7209819
578,,Restaurant,21.2444925,48.6964897
579,Pilot Bar,Restaurant,21.2522238,48.6757034
580,Restaurant K2,Restaurant,21.2549722,48.7159574
581,Poke_košice,Restaurant,21.2558796,48.7272311
582,Bistro Urbánkova 2,Restaurant,21.2460976,48.7350061
583,Caméllia Pizza & Restaurant,Restaurant,21.32105775616921,48.668461
584,Buzinka,Restaurant,21.165975632576377,48.62849425
585,Bistro Bankov 14,Restaurant,21.213920310163147,48.744223250000005
586,Čajovňa Jahodná,Restaurant,21.132023155853943,48.767174100000005
587,Grace,Restaurant,21.247136606537843,48.71624205
588,Pizza Pizza,Restaurant,21.23953428954941,48.7170084
589,Pizza Marin,Restaurant,21.27760911464524,48.7270511
590,Iron Club,Restaurant,21.261068488130565,48.7024766
591,City hotel,Restaurant,21.25462375619521,48.741518
592,Zelený dvor,Restaurant,21.295221010623948,48.7719886
593,Koliba Zlatá podkova,Restaurant,21.20575410390547,48.72101475
594,Geronimo Grill & Bar,Restaurant,21.236096007527244,48.6958376
595,Reštaurácia Vietnam,Restaurant,21.236478976475368,48.6960096
596,Olive,Restaurant,21.23900363242712,48.69486515
597,Piti Piti Pa,Restaurant,21.23933846147665,48.6948287
598,Vicolo,Restaurant,21.23972220611319,48.69461045
599,Sedliacky dvor,Restaurant,21.23987302873024,48.694493
600,Olive Pizza,Restaurant,21.24997755352483,48.69602655
601,Taumi,Restaurant,21.25086995934065,48.6964303
602,VIET Bistro & Restaurant,Restaurant,21.25133347383293,48.69686165
603,Shanghai - WOK Sushi,Restaurant,21.26378490648208,48.7182351
604,Pho Yo,Restaurant,21.26349082389995,48.7180966
605,Andiamo Pizza,Restaurant,21.26402767995768,48.7183493
606,,Playground,21.2878645,48.6941406
607,,Playground,21.2834664,48.6967824
608,,Playground,21.2830274,48.6973213
609,,Playground,21.2634847,48.7102588
610,,Playground,21.2647054,48.7111078
611,,Playground,21.2597758,48.7097355
612,,Playground,21.2841984,48.7404992
613,,Playground,21.2530445,48.7398332
614,,Playground,21.2540302,48.7512801
615,,Playground,21.2058893,48.7888222
616,,Playground,21.201193,48.7872225
617,,Playground,21.1956486,48.7870865
618,,Playground,21.2025038,48.7859234
619,,Playground,21.2443249,48.7091834
620,,Playground,21.2442302,48.7086143
621,,Playground,21.2411369,48.7066292
622,,Playground,21.2369157,48.7062744
623,,Playground,21.2563617,48.7374982
624,,Playground,21.2820147,48.6922555
625,,Playground,21.2674644,48.6791719
626,,Playground,21.2673346,48.7170313
627,,Playground,21.2175975,48.7137555
628,,Playground,21.2381528,48.7164665
629,,Playground,21.2408087,48.7169012
630,,Playground,21.2395089,48.7180458
631,,Playground,21.245199,48.7204154
632,,Playground,21.2176532,48.7142976
633,,Playground,21.2108781,48.7151163
634,,Playground,21.217619,48.7145574
635,,Playground,21.2082525,48.7133335
636,,Playground,21.2136926,48.7138637
637,,Playground,21.2179234,48.7228188
638,,Playground,21.2545614,48.7152146
639,,Playground,21.2637355,48.714785
640,,Playground,21.2643309,48.7149718
641,,Playground,21.2649466,48.7141626
642,,Playground,21.2419855,48.7113234
643,,Playground,21.2821315,48.7333093
644,,Playground,21.2936149,48.6814805
645,,Playground,21.2939129,48.6838808
646,,Playground,21.2075112,48.7142319
647,,Playground,21.2181001,48.7151079
648,,Playground,21.13296,48.7675501
649,,Playground,21.2259849,48.7638355
650,,Playground,21.2816552,48.7402185
651,,Playground,21.302376,48.6775449
652,,Playground,21.2850201,48.6915465
653,,Playground,21.2337019,48.7013867
654,,Playground,21.2597265,48.7069206
655,,Playground,21.2524265,48.7005802
656,,Playground,21.2541662,48.7007188
657,,Playground,21.2577689,48.7029988
658,,Playground,21.2564559,48.7021049
659,,Playground,21.2326192,48.7215869
660,,Playground,21.2306249,48.717751
661,,Playground,21.2327893,48.7158733
662,,Playground,21.2292785,48.7120531
663,,Playground,21.2306256,48.7120294
664,,Playground,21.2411611,48.7319896
665,,Playground,21.24159,48.7306136
666,,Playground,21.2286773,48.7055684
667,,Playground,21.2028659,48.7899271
668,,Playground,21.2634859,48.714259
669,,Playground,21.2504844,48.7079167
670,,Playground,21.2507096,48.7048921
671,,Playground,21.2542453,48.7464393
672,,Playground,21.2767767,48.7392019
673,,Playground,21.2567725,48.6876258
674,,Playground,21.2643123,48.7094456
675,,Playground,21.2821726,48.7310388
676,,Playground,21.2830171,48.7319324
677,,Playground,21.2823305,48.7318067
678,Jaymo,Playground,21.288458,48.6799596
679,,Playground,21.2077736,48.7188159
680,,Playground,21.2550309,48.745162
681,,Playground,21.2527094,48.7506642
682,,Playground,21.2666443,48.7194507
683,,Playground,21.3001992,48.6832855
684,,Playground,21.1881376,48.7800704
685,,Playground,21.2532412,48.7474968
686,,Playground,21.2676588,48.6793904
687,,Playground,21.2375172,48.7363495
688,,Playground,21.2341625,48.748491
689,,Playground,21.2350858,48.7090524
690,,Playground,21.2375968,48.7614076
691,McDonald's PlayPlace,Playground,21.2649845,48.7192458
692,McDonald's PlayPlace,Playground,21.2652389,48.7194724
693,,Playground,21.2374156,48.7059092
694,,Playground,21.2894714,48.6927061
695,,Playground,21.2311421,48.7073836
696,,Playground,21.2376032,48.7069837
697,,Playground,21.2316605,48.7086842
698,,Playground,21.2317786,48.7135735
699,,Playground,21.2330777,48.7061614
700,,Playground,21.2509444,48.7410797
701,,Playground,21.2499473,48.7412515
702,,Playground,21.2332195,48.7030157
703,,Playground,21.1804398,48.7603364
704,,Playground,21.1800294,48.7604938
705,,Playground,21.1808153,48.7606547
706,,Playground,21.1809387,48.7604072
707,,Playground,21.2358566,48.7061707
708,,Playground,21.2322246,48.7004792
709,,Playground,21.2321126,48.6998114
710,,Playground,21.2302699,48.6979687
711,,Playground,21.2957599,48.6816263
712,,Playground,21.2996957,48.678478
713,,Playground,21.2293503,48.7153518
714,,Playground,21.2797266,48.7364047
715,,Playground,21.2766382,48.741904
716,,Playground,21.212896,48.7442578
717,,Playground,21.2685792,48.7556813
718,,Playground,21.2683453,48.7555984
719,,Playground,21.274292,48.755064
720,,Playground,21.2562068,48.7015859
721,,Playground,21.2498568,48.7076723
722,,Playground,21.2585112,48.710518
723,,Playground,21.2592791,48.7121236
724,,Playground,21.2888532,48.686933
725,,Playground,21.2950879,48.7208647
726,,Playground,21.2557766,48.7415195
727,,Playground,21.2409211,48.7136557
728,,Playground,21.2482259,48.7005225
729,,Playground,21.248548,48.7005628
730,,Playground,21.2420373,48.7071437
731,,Playground,21.1801634,48.7607716
732,,Playground,21.1838834,48.7594913
733,,Playground,21.2376988,48.695806
734,,Playground,21.2368397,48.6955271
735,,Playground,21.2370788,48.6951893
736,,Playground,21.2385513,48.6948474
737,,Playground,21.2660838,48.7413897
738,,Playground,21.2167716,48.7089279
739,,Playground,21.2135038,48.7142814
740,,Playground,21.2105786,48.715297
741,,Playground,21.2538513,48.7463829
742,,Playground,21.3019896,48.6752756
743,,Playground,21.2314705,48.7001504
744,,Playground,21.2346237,48.7122766
745,,Playground,21.2478392,48.7017327
746,,Playground,21.2423927,48.7086746
747,,Playground,21.2405433,48.7077737
748,,Playground,21.233818,48.7034344
749,,Playground,21.2510428,48.6769115
750,,Playground,21.1730074,48.6318943
751,,Playground,21.1730421,48.6322786
752,,Playground,21.1692864,48.6344047
753,,Playground,21.2654867,48.7195044
754,,Playground,21.2790538,48.7112565
755,,Playground,21.2325029,48.7205898
756,,Playground,21.2791466,48.6935306
757,,Playground,21.2380507,48.6954549
758,,Playground,21.2383096,48.695694
759,,Playground,21.240567,48.6941052
760,,Playground,21.2402122,48.694408
761,,Playground,21.2012301,48.7814689
762,,Playground,21.2884173,48.6797297
763,,Playground,21.2854319,48.7411058
764,,Playground,21.2773651,48.7425503
765,,Playground,21.2477512,48.7365939
766,,Playground,21.2092433,48.789952
767,,Playground,21.1956914,48.7850822
768,,Playground,21.2831198,48.6957383
769,,Playground,21.2466173,48.7299461
770,,Playground,21.2055788,48.7756325
771,,Playground,21.2791598,48.7163497
772,,Playground,21.2428124,48.7210062
773,,Playground,21.2487999,48.7343443
774,,Playground,21.2827264,48.7429792
775,,Playground,21.1948523,48.6876167
776,,Playground,21.2323594,48.7278803
777,,Playground,21.3016238,48.6720729
778,,Playground,21.2636519,48.7230948
779,,Playground,21.2506322,48.7585015
780,,Playground,21.2670808,48.7204394
781,,Playground,21.2933348,48.736294
782,,Playground,21.2225919,48.7125775
783,,Playground,21.2779572,48.7451961
784,,Playground,21.2027402,48.7899411
785,,Playground,21.236121,48.7351267
786,,Playground,21.2353726,48.7374184
787,,Playground,21.245043571119616,48.72467165
788,,Playground,21.2454531,48.7240901
789,,Playground,21.2457669,48.721191450000006
790,,Playground,21.24732005971573,48.7203989
791,,Playground,21.248330864613365,48.7253285
792,,Playground,21.24826131986769,48.71384075
793,,Playground,21.2641251906414,48.72522315
794,,Playground,21.28111604816995,48.743387850000005
795,,Playground,21.27995663168811,48.73864535
796,,Playground,21.21806943548388,48.71927705
797,,Playground,21.21785708534953,48.715530900000005
798,,Playground,21.2724308100074,48.75414105
799,,Playground,21.217704729847647,48.71453525
800,,Playground,21.21790358508844,48.71476445
801,,Playground,21.217295656664703,48.7144954
802,,Playground,21.21743207265713,48.7142554
803,,Playground,21.21788950512488,48.7175277
804,,Playground,21.21086327173756,48.71713485
805,,Playground,21.21445280628508,48.70829865
806,,Playground,21.31700108258165,48.67720025
807,Dopravné ihrisko,Playground,21.248714227421445,48.70097645
808,,Playground,21.23263396618092,48.72805425
809,,Playground,21.23013255024661,48.72058625
810,,Playground,21.263827794230767,48.759154550000005
811,,Playground,21.265383841748363,48.7588451
812,,Playground,21.26093678871217,48.76042955
813,,Playground,21.261239268760896,48.76009945
814,,Playground,21.247750591723623,48.7223152
815,,Playground,21.2444946890656,48.71033535
816,,Playground,21.24550132292281,48.7115048
817,,Playground,21.19268802372897,48.689599900000005
818,,Playground,21.20804670839836,48.6878885
819,,Playground,21.21035672285258,48.7099812
820,,Playground,21.24399616473672,48.7278026
821,,Playground,21.25310640969878,48.70399795
822,,Playground,21.250241449056603,48.7297677
823,,Playground,21.244825750000004,48.724975650000005
824,Alexandra,Playground,21.291266469587733,48.68744355
825,,Playground,21.21230140574918,48.71814585
826,,Playground,21.2626215230852,48.72436835
827,,Playground,21.24246162233954,48.7272004
828,,Playground,21.254134373185025,48.7369282
829,,Playground,21.269400138435017,48.76013575
830,,Playground,21.2700398232367,48.7597871
831,,Playground,21.20631365228217,48.7204998
832,,Playground,21.248061199472296,48.700429
833,,Playground,21.23691964583617,48.7186517
834,,Playground,21.215731961615663,48.7107064
835,,Playground,21.233378123719675,48.7072535
836,,Playground,21.228886963946504,48.7098105
837,,Playground,21.26977016962521,48.75741565
838,,Playground,21.28911264925911,48.727474650000005
839,,Playground,21.22473838628916,48.707151
840,,Playground,21.31772617992901,48.67050895
841,,Playground,21.28193871734358,48.73706715
842,,Playground,21.28360775,48.73738685
843,,Playground,21.288229119372247,48.73353505
844,,Playground,21.287717317276424,48.735441
845,,Playground,21.286466372279463,48.7372853
846,,Playground,21.289868419607025,48.74644775
847,,Playground,21.23952897953368,48.70831795
848,,Playground,21.235921750000003,48.7072531
849,,Playground,21.230331292743298,48.7095315
850,,Playground,21.23579981065508,48.7060704
851,,Playground,21.22357440857988,48.7082261
852,,Playground,21.289301688581887,48.69222435
853,,Playground,21.290453136901764,48.72870255
854,,Playground,21.279344557279806,48.7369427
855,,Playground,21.27939363458571,48.74495725
856,Žihadielko,Playground,21.271352369146584,48.7526939
857,,Playground,21.275312685186265,48.7564567
858,,Playground,21.258102635484544,48.7030605
859,,Playground,21.25950079380734,48.70999725
860,,Playground,21.258308721875,48.7132644
861,,Playground,21.26213442524428,48.70797295
862,,Playground,21.26208578934348,48.70965005
863,,Playground,21.261880984383858,48.71059555
864,,Playground,21.26380062090012,48.71599355
865,,Playground,21.2649745,48.7165797
866,,Playground,21.28504948843889,48.7283251
867,,Playground,21.294101090038,48.7203368
868,,Playground,21.29371251957048,48.7196609
869,,Playground,21.29288556636171,48.68419015
870,,Playground,21.24164961907925,48.7063904
871,,Playground,21.23944235,48.7110684
872,,Playground,21.240633996605744,48.7249156
873,,Playground,21.23952749481109,48.72394115
874,,Playground,21.239386451901268,48.7243119
875,,Playground,21.23831130854148,48.724262
876,,Playground,21.23818049666028,48.72462825
877,,Playground,21.235862479829542,48.716477350000005
878,,Playground,21.191963467147755,48.6652903
879,,Playground,21.243506250000003,48.707649
880,,Playground,21.23804500586791,48.7119454
881,,Playground,21.22767946997337,48.7141074
882,,Playground,21.26293617462356,48.724788
883,,Playground,21.250451472554342,48.7321301
884,,Playground,21.25018044172776,48.73270605
885,,Playground,21.250983333928566,48.732496
886,,Playground,21.250906995584543,48.7324855
887,,Playground,21.240679071929826,48.7239851
888,,Playground,21.2407370275,48.7239356
889,,Playground,21.202580204360054,48.78569655
890,,Playground,21.203131787725944,48.785915200000005
891,McDonald's PlayPlace,Playground,21.2864213,48.68418425
892,,Playground,21.23323325,48.7012379
893,,Playground,21.23413726003788,48.7107705
894,,Playground,21.23384931522365,48.72167405
895,,Playground,21.2137849,48.71373525
896,,Playground,21.21526224346186,48.7180609
897,,Playground,21.282338738670045,48.6901531
898,,Playground,21.284923842815537,48.6880262
899,,Playground,21.289214282031,48.6849636
900,,Playground,21.29294884759082,48.6845831
901,,Playground,21.293459296193568,48.682313750000006
902,,Playground,21.29901501758257,48.6804312
903,Žihadielko,Playground,21.29673554378173,48.6793315
904,,Playground,21.22946867245098,48.69820515
905,,Playground,21.2338317554805,48.71009835
906,,Playground,21.23485712073864,48.711968
907,,Playground,21.26386869917279,48.72428635
908,,Playground,21.27946860092366,48.73777615
909,,Playground,21.247625750775143,48.7126366
910,,Playground,21.2594597515032,48.7115941
911,,Playground,21.252393658969464,48.735797000000005
912,,Playground,21.241717869094217,48.713762200000005
913,,Playground,21.26534929431208,48.7572784
914,,Playground,21.241615185256407,48.72347755
915,,Playground,21.21754686498973,48.71639125
916,,Playground,21.262014650000005,48.75998005
917,,Playground,21.23335407401961,48.72807395
918,,Playground,21.23279744181589,48.7167953
919,,Playground,21.253211807482835,48.7382911
920,,Playground,21.2893069,48.6920183
921,,Playground,21.2511872,48.70657175
922,Medúlik,Playground,21.171733236716378,48.6300782
923,,Playground,21.26691994070909,48.75739015
924,,Playground,21.287269298197643,48.7343021
925,,Playground,21.289185742857143,48.735118
926,,Playground,21.2601170302656,48.73007655
927,Žihadielko,Playground,21.21661205254354,48.7170535
928,,Playground,21.24674436923077,48.71161975
929,,Playground,21.29236872104651,48.72011965
930,,Playground,21.26112927134369,48.72910535
931,,Playground,21.26296830819542,48.7308881
932,,Playground,21.28248939409196,48.69791725
933,,Playground,21.29623120359097,48.7279943
934,,Playground,21.29619967405064,48.7277539
935,,Playground,21.2541207,48.72150065
936,,Playground,21.27478185,48.7526716
937,,Playground,21.232037359971912,48.7491504
938,Tramtária,Playground,21.236997292436776,48.696185150000005
939,,Playground,21.256319317076503,48.73178295
940,,Playground,21.24058649040881,48.6940183
941,,Playground,21.290267490067045,48.7342239
942,,Playground,21.285554900934088,48.73492395
943,,Playground,21.291395001729143,48.7329621
944,Detské ihrisko MŠ bl. Imeldy,Playground,21.252350002083336,48.72510015
945,,Playground,21.28624042169492,48.73188335
946,,Playground,21.284384592540324,48.73314775
947,,Playground,21.28071893393128,48.73719495
948,,Playground,21.28720488500487,48.7286681
949,,Playground,21.290385515731515,48.72787975
950,,Playground,21.28820010592948,48.7265458
951,,Playground,21.29034165018552,48.733020800000006
952,,Playground,21.28828913956412,48.737383
953,,Playground,21.2873203492934,48.73791865
954,,Playground,21.27458446811895,48.742609900000005
955,,Playground,21.275035952677563,48.74135915
956,Safari park,Playground,21.262058538280392,48.71754845
957,,Playground,21.286221428772848,48.73856115
958,,Playground,21.288841147332256,48.73848155
959,,Playground,21.277676518304663,48.7404732
960,,Playground,21.2408829,48.73193715
961,,Playground,21.286736516039035,48.694443
962,,Playground,21.28571207199687,48.73584325
963,,Playground,21.24101457524567,48.71729785
964,,Playground,21.269886853045826,48.7561203
