Id;X;Y
21285;21.217011;48.7188772
21286;21.2170479;48.7192903
21287;21.2170577;48.7193993
21288;21.217081;48.7196598
21289;21.2170933;48.7197968
21290;21.2173692;48.7199669
21291;21.2170933;48.7197968
21292;21.217081;48.7196598
21293;21.2170577;48.7193993
21294;21.2170479;48.7192903
21295;21.217011;48.7188772
21296;21.2169872;48.7186102
21297;21.2169811;48.7185425
21298;21.2169727;48.7184364
21299;21.2169727;48.7183837
21300;21.2169796;48.7183369
21301;21.2170105;48.7183072
21302;21.2170399;48.7182955
21303;21.217082;48.7182896
21304;21.2171236;48.7182955
21305;21.2171557;48.7183144
21306;21.2171714;48.7183367
21307;21.2171782;48.7183686
21308;21.2171821;48.7184112
21309;21.2172065;48.7186305
21310;21.2172133;48.7186913
21311;21.217235;48.7189569
21312;21.2172862;48.7195856
21313;21.2172844;48.7196527
21314;21.2172716;48.7197427
21315;21.2172604;48.7197935
21316;21.2171769;48.7198839
21317;21.2168993;48.7198901
21318;21.2164162;48.7199072
21319;21.2163894;48.7199076
21320;21.2160864;48.7199122
21321;21.2160083;48.7199054
21322;21.215919;48.719894
21323;21.215846;48.7198692
21324;21.215537;48.7197206
21325;21.2154884;48.7196948
21326;21.2152708;48.7195799
21327;21.2151548;48.7195186
21328;21.2151006;48.7194814
21329;21.2150553;48.719439
21330;21.2149654;48.7193389
21331;21.2148396;48.7191988
21332;21.2148037;48.7191551
21333;21.2146861;48.7190123
21334;21.2146233;48.718936
21335;21.2145939;48.7188865
21336;21.2145808;48.7188426
21337;21.214544;48.7186078
21338;21.2145407;48.7185868
21339;21.2145338;48.71854
21340;21.2145059;48.7183517
21341;21.2144961;48.7182726
21342;21.2144959;48.7182473
21343;21.2144956;48.7182183
21344;21.2144976;48.7182005
21345;21.2145033;48.7181487
21346;21.2145444;48.7179957
21347;21.2145796;48.7178644
21348;21.2146031;48.7177958
21349;21.2146217;48.7177417
21350;21.2146381;48.7176939
21351;21.2166632;48.7135762
21352;21.2166844;48.7136114
21353;21.216732;48.7136401
21354;21.2168972;48.7129388
21355;21.2169293;48.7129176
21356;21.2169767;48.7129038
21357;21.2170384;48.7129046
21358;21.21709;48.7129221
21359;21.2171186;48.7129442
21360;21.2171359;48.712976
21361;21.217132;48.7130135
21362;21.2095655;48.7190467
21363;21.2095182;48.7190586
21364;21.209478;48.719069
21365;21.2091847;48.7191398
21366;21.2085631;48.7192171
21367;21.2076171;48.7193305
21368;21.2074208;48.7193538
21369;21.2098332;48.7189497
21370;21.2099632;48.7188901
21371;21.2096699;48.7190874
21372;21.209681;48.719115
21373;21.2097006;48.7191637
21374;21.2097605;48.7193121
21375;21.2097804;48.7193847
21376;21.2127212;48.7118453
21377;21.2127359;48.7117966
21378;21.212788;48.7124735
21379;21.2118452;48.7123314
21380;21.2117431;48.7123201
21381;21.211671;48.7123182
21382;21.2116023;48.7123186
21383;21.2115151;48.7123259
21384;21.211433;48.7123401
21385;21.2113476;48.7123622
21386;21.2112551;48.7123937
21387;21.2112237;48.7124057
21388;21.2111756;48.7124249
21389;21.2111139;48.7124532
21390;21.2110664;48.712482
21391;21.2110301;48.7125167
21392;21.2110091;48.7125525
21393;21.2109934;48.712591
21394;21.2109778;48.7126318
21395;21.2156399;48.7130261
21396;21.2155972;48.7129435
21397;21.2155303;48.7128478
21398;21.2154545;48.7127731
21399;21.2157164;48.7129802
21400;21.2157749;48.7128695
21401;21.2156585;48.7131135
21402;21.2156239;48.7132148
21403;21.2155477;48.7134378
21404;21.2155006;48.7135752
21405;21.2127359;48.7117966
21406;21.2127212;48.7118453
21407;21.2125518;48.7115949
21408;21.2116882;48.7114582
21409;21.2109446;48.7113395
21410;21.2105867;48.7112771
21411;21.2132724;48.7117043
21412;21.2133976;48.7117227
21413;21.2136156;48.7117519
21414;21.2142333;48.7118335
21415;21.2099632;48.7188901
21416;21.2098332;48.7189497
21417;21.2101521;48.7188517
21418;21.2102426;48.7188655
21419;21.2106592;48.718925
21420;21.2109292;48.7189635
21421;21.2110015;48.7189724
21422;21.2110567;48.7189792
21423;21.2112652;48.7189924
21424;21.2114794;48.7189955
21425;21.2117283;48.7189811
21426;21.2119047;48.7189623
21427;21.2120875;48.7189312
21428;21.2122156;48.7189002
21429;21.2123508;48.7188602
21430;21.2123538;48.7188593
21431;21.2124013;48.7188438
21432;21.2125069;48.7188061
21433;21.2126418;48.718746
21434;21.2127681;48.7186835
21435;21.2128324;48.7186393
21436;21.2128822;48.7186051
21437;21.2129706;48.7185128
21438;21.2130205;48.7184309
21439;21.2130526;48.7183638
21440;21.2130719;48.7183001
21441;21.213103;48.7182039
21442;21.2132801;48.7176558
21443;21.2133587;48.7174127
21444;21.2134104;48.7172527
21445;21.2134159;48.7172359
21446;21.2136073;48.7166779
21447;21.2136263;48.7166232
21448;21.2136406;48.7165816
21449;21.2136534;48.7165443
21450;21.2101948;48.7187392
21451;21.2102474;48.7186983
21452;21.2103744;48.7185948
21453;21.2104907;48.7184893
21454;21.210594;48.7183884
21455;21.2106922;48.7182781
21456;21.2107632;48.7181858
21457;21.2108163;48.718077
21458;21.2149013;48.7152173
21459;21.2147003;48.7151856
21460;21.2146436;48.7151778
21461;21.214503;48.7151579
21462;21.2148038;48.7155792
21463;21.2147682;48.7156892
21464;21.2146613;48.7160238
21465;21.2145552;48.716355
21466;21.2145262;48.7164456
21467;21.2145161;48.7164772
21468;21.2145029;48.7165184
21469;21.2151008;48.7147185
21470;21.2152498;48.7142952
21471;21.2153296;48.7140685
21472;21.2153385;48.7140433
21473;21.2153971;48.7138758
21474;21.2149898;48.7121007
21475;21.2150012;48.7120388
21476;21.2150135;48.7120159
21477;21.2150284;48.7119983
21478;21.215049;48.7119836
21479;21.2150695;48.7119742
21480;21.2148935;48.7121585
21481;21.2148559;48.7121135
21482;21.2148375;48.7120898
21483;21.2147796;48.7120236
21484;21.2146795;48.7119511
21485;21.2146341;48.7119254
21486;21.2995319;48.733811
21487;21.299965;48.733862
21488;21.3003206;48.7339212
21489;21.3007012;48.7339871
21490;21.3009924;48.7340462
21491;21.3012336;48.7341066
21492;21.2997465;48.7337265
21493;21.3001661;48.7333887
21494;21.3005988;48.7330389
21495;21.300762;48.7328991
21496;21.301605;48.7322055
21497;21.3026882;48.7313175
21498;21.3032285;48.7308917
21499;21.3041197;48.7301564
21500;21.3044276;48.7298498
21501;21.304788;48.7294626
21502;21.3050203;48.7291952
21503;21.3011813;48.7283743
21504;21.3012341;48.72825
21505;21.3012477;48.7281228
21506;21.3012113;48.7280341
21507;21.3011397;48.7279076
21508;21.3010452;48.7277909
21509;21.3009254;48.7276836
21510;21.3007351;48.7275362
21511;21.300661;48.7274704
21512;21.3005571;48.7273676
21513;21.3004305;48.7271738
21514;21.300733;48.7289004
21515;21.3003512;48.7293063
21516;21.3001877;48.7295108
21517;21.3000928;48.7296921
21518;21.3000025;48.729863
21519;21.2997025;48.7302709
21520;21.2995435;48.7304871
21521;21.2993021;48.7308286
21522;21.2988558;48.7314378
21523;21.2984112;48.7320976
21524;21.2980103;48.7326173
21525;21.2976182;48.7331481
21526;21.2975857;48.7332015
21527;21.3012336;48.7341066
21528;21.3009924;48.7340462
21529;21.3007012;48.7339871
21530;21.3003206;48.7339212
21531;21.299965;48.733862
21532;21.3014231;48.7342492
21533;21.3013621;48.7342618
21534;21.301196;48.73427
21535;21.3010174;48.734307
21536;21.3008333;48.7343704
21537;21.3006646;48.7344401
21538;21.3004235;48.7345664
21539;21.3000107;48.7348207
21540;21.2996171;48.7350383
21541;21.2994013;48.7351353
21542;21.2992796;48.73519
21543;21.2991575;48.7352449
21544;21.2991063;48.7352659
21545;21.2990903;48.7352866
21546;21.3065692;48.726884
21547;21.3067141;48.726404
21548;21.3067486;48.7263616
21549;21.3069159;48.7263012
21550;21.3079442;48.7263701
21551;21.3081336;48.7262056
21552;21.3055677;48.7273078
21553;21.3063656;48.7276523
21554;21.306488;48.7278998
21555;21.3062761;48.7279567
21556;21.3059599;48.7280195
21557;21.3059599;48.7280195
21558;21.3062761;48.7279567
21559;21.306488;48.7278998
21560;21.3063656;48.7276523
21561;21.3055677;48.7273078
21562;21.30526;48.7281355
21563;21.3050947;48.7281623
21564;21.3049889;48.7281795
21565;21.3048389;48.7281848
21566;21.3039962;48.7281179
21567;21.3114801;48.6716283
21568;21.3114599;48.6715816
21569;21.3114505;48.6715313
21570;21.3114593;48.6714851
21571;21.3114789;48.6714345
21572;21.3115275;48.6713596
21573;21.3115788;48.6712935
21574;21.3116243;48.6712423
21575;21.3116724;48.6711964
21576;21.3117267;48.6711551
21577;21.3117822;48.6711155
21578;21.3118581;48.6710691
21579;21.3119433;48.6710244
21580;21.3130633;48.6705751
21581;21.313096;48.6705523
21582;21.3131207;48.6705207
21583;21.3131289;48.6704895
21584;21.3131282;48.6704619
21585;21.3131168;48.6704307
21586;21.3130169;48.6702784
21587;21.3130129;48.670248
21588;21.3130184;48.6702131
21589;21.3130346;48.6701816
21590;21.3130548;48.6701569
21591;21.3130857;48.6701347
21592;21.3133882;48.6700243
21593;21.3134334;48.6700063
21594;21.3134775;48.6699832
21595;21.3135162;48.6699583
21596;21.3135462;48.6699358
21597;21.3135679;48.6699085
21598;21.3135828;48.6698813
21599;21.3135924;48.6698483
21600;21.3135925;48.6698118
21601;21.3118504;48.6721187
21602;21.3118843;48.6722996
21603;21.3119099;48.6723513
21604;21.3304883;48.6655834
21605;21.3303439;48.66616
21606;21.3297557;48.6685626
21607;21.3218716;48.6623753
21608;21.3221555;48.6623663
21609;21.3214648;48.6639183
21610;21.3143592;48.6695569
21611;21.3146047;48.6695084
21612;21.314642;48.669501
21613;21.3124044;48.6699536
21614;21.3120884;48.6700196
21615;21.3113986;48.670151
21616;21.3108386;48.6702595
21617;21.3102683;48.6703701
21618;21.3135925;48.6698118
21619;21.3135924;48.6698483
21620;21.3135828;48.6698813
21621;21.3135679;48.6699085
21622;21.3135462;48.6699358
21623;21.3135162;48.6699583
21624;21.3134775;48.6699832
21625;21.3134334;48.6700063
21626;21.3133882;48.6700243
21627;21.3130857;48.6701347
21628;21.3130548;48.6701569
21629;21.3130346;48.6701816
21630;21.3130184;48.6702131
21631;21.3130129;48.670248
21632;21.3130169;48.6702784
21633;21.3131168;48.6704307
21634;21.3131282;48.6704619
21635;21.3131289;48.6704895
21636;21.3131207;48.6705207
21637;21.313096;48.6705523
21638;21.3130633;48.6705751
21639;21.3119433;48.6710244
21640;21.3118581;48.6710691
21641;21.3117822;48.6711155
21642;21.3117267;48.6711551
21643;21.3116724;48.6711964
21644;21.3116243;48.6712423
21645;21.3115788;48.6712935
21646;21.3115275;48.6713596
21647;21.3114789;48.6714345
21648;21.3114593;48.6714851
21649;21.3114505;48.6715313
21650;21.3114599;48.6715816
21651;21.3114801;48.6716283
21652;21.3135605;48.6696771
21653;21.313547;48.66964
21654;21.3135116;48.6695544
21655;21.3134592;48.6694567
21656;21.3133901;48.6693715
21657;21.3131849;48.669206
21658;21.312911;48.668985
21659;21.3063291;48.6796883
21660;21.3064694;48.6795905
21661;21.3066966;48.6793674
21662;21.3068252;48.6792017
21663;21.3069477;48.6789806
21664;21.3071096;48.6786382
21665;21.3073347;48.6782108
21666;21.3074654;48.6780574
21667;21.3077672;48.677788
21668;21.3081285;48.6774903
21669;21.3091649;48.6767169
21670;21.3095159;48.6764285
21671;21.3096549;48.6763144
21672;21.3098697;48.6761318
21673;21.310108;48.6759293
21674;21.3105189;48.6755698
21675;21.3106376;48.6754409
21676;21.3107122;48.6753348
21677;21.3107754;48.6752311
21678;21.3108059;48.6751223
21679;21.3107696;48.6750109
21680;21.31076;48.6749417
21681;21.310775;48.6748793
21682;21.3113998;48.6741063
21683;21.3114721;48.6739483
21684;21.3115523;48.6736147
21685;21.3116504;48.6733907
21686;21.3117496;48.6732513
21687;21.3121443;48.6728623
21688;21.3121892;48.6727932
21689;21.3075702;48.6709022
21690;21.3058845;48.6712317
21691;21.3056103;48.6712737
21692;21.3051357;48.6713463
21693;21.3044698;48.6714493
21694;21.307203;48.6710762
21695;21.3083743;48.6740979
21696;21.3094874;48.6729348
21697;21.313066;48.6727124
21698;21.3122677;48.6726941
21699;21.3131407;48.6724756
21700;21.3054556;48.6721932
21701;21.3051655;48.6729916
21702;21.3047211;48.6741338
21703;21.304577;48.6745232
21704;21.3047879;48.6720229
21705;21.3043907;48.6719559
21706;21.3067981;48.672348
21707;21.3225713;48.6738233
21708;21.3230359;48.6745912
21709;21.3230359;48.6745912
21710;21.3119911;48.6726125
21711;21.3119522;48.67262
21712;21.3119172;48.6726373
21713;21.3118875;48.6726603
21714;21.3118753;48.6726806
21715;21.3118704;48.6727102
21716;21.3118843;48.6727381
21717;21.311906;48.6727564
21718;21.3119099;48.6723513
21719;21.3118843;48.6722996
21720;21.3118504;48.6721187
21721;21.3003391;48.6794714
21722;21.3004338;48.6795102
21723;21.3005245;48.6795042
21724;21.3005921;48.6794626
21725;21.3009613;48.6791955
21726;21.2997415;48.6791498
21727;21.299705;48.6792551
21728;21.2994795;48.6794361
21729;21.2993076;48.679575
21730;21.2991272;48.679723
21731;21.2990184;48.6798109
21732;21.2990112;48.6798426
21733;21.2990425;48.6798792
21734;21.3025115;48.6730975
21735;21.3027952;48.6728349
21736;21.3030976;48.6725417
21737;21.3033662;48.6722812
21738;21.3033997;48.6722474
21739;21.3017265;48.6738174
21740;21.3015857;48.6739301
21741;21.3009438;48.6744436
21742;21.3129395;48.6687726
21743;21.3133161;48.6684985
21744;21.3124224;48.669371
21745;21.312911;48.668985
21746;21.3131849;48.669206
21747;21.3133901;48.6693715
21748;21.3134592;48.6694567
21749;21.3135116;48.6695544
21750;21.313547;48.66964
21751;21.3135605;48.6696771
21752;21.3050672;48.6758585
21753;21.304774;48.6760729
21754;21.3046171;48.676187
21755;21.303904;48.6767084
21756;21.3033295;48.6771233
21757;21.3033151;48.6771337
21758;21.3032287;48.67717
21759;21.2993576;48.6757138
21760;21.2993266;48.6757388
21761;21.2989301;48.6760596
21762;21.2986949;48.676249
21763;21.2985074;48.6764004
21764;21.2999278;48.6754963
21765;21.2999603;48.6755142
21766;21.3009438;48.6744436
21767;21.3015857;48.6739301
21768;21.3017265;48.6738174
21769;21.3092789;48.6723213
21770;21.3093619;48.67217
21771;21.3033719;48.6717767
21772;21.3026405;48.6716809
21773;21.3038606;48.6717791
21774;21.3040445;48.6715854
21775;21.3033997;48.6722474
21776;21.3033662;48.6722812
21777;21.3030976;48.6725417
21778;21.3027952;48.6728349
21779;21.3025115;48.6730975
21780;21.3002174;48.6756457
21781;21.3004114;48.6757498
21782;21.3007787;48.675947
21783;21.3010449;48.6760957
21784;21.301999;48.6766051
21785;21.2999603;48.6755142
21786;21.2999278;48.6754963
21787;21.3002407;48.6754639
21788;21.3003276;48.6753902
21789;21.3003483;48.6753723
21790;21.3006099;48.6751673
21791;21.3006379;48.6751446
21792;21.3006758;48.6751142
21793;21.3009933;48.6748586
21794;21.2999058;48.6757312
21795;21.2998104;48.6758039
21796;21.299754;48.6758504
21797;21.2996767;48.6759104
21798;21.2995945;48.6759759
21799;21.2995354;48.676023
21800;21.2994627;48.6760809
21801;21.2993174;48.6761975
21802;21.2992927;48.6762178
21803;21.2992171;48.67628
21804;21.2990073;48.6764526
21805;21.313066;48.6727124
21806;21.3134494;48.6727611
21807;21.313545;48.6726436
21808;21.3135621;48.6725287
21809;21.3132196;48.6731066
21810;21.313043;48.6733578
21811;21.3130104;48.6734114
21812;21.3130189;48.6735005
21813;21.3130779;48.6735692
21814;21.313092;48.6736862
21815;21.3130751;48.6738607
21816;21.3026245;48.673751
21817;21.3027311;48.6737548
21818;21.3031536;48.6739494
21819;21.3032212;48.6738838
21820;21.3032613;48.6738475
21821;21.3025891;48.6735767
21822;21.3030065;48.6731884
21823;21.3033799;48.672837
21824;21.3038999;48.6723478
21825;21.3043009;48.6719705
21826;21.3023831;48.6739105
21827;21.3023548;48.6739368
21828;21.3023047;48.6739833
21829;21.3022467;48.6739997
21830;21.302178;48.6740019
21831;21.3227233;48.6749841
21832;21.3230473;48.675354
21833;21.3231591;48.6755528
21834;21.3231628;48.6755611
21835;21.3232357;48.675727
21836;21.3233769;48.6760482
21837;21.3234097;48.6761227
21838;21.3236248;48.6766159
21839;21.3237228;48.6768407
21840;21.3237905;48.6769798
21841;21.3156622;48.6672451
21842;21.3150858;48.6674951
21843;21.3147203;48.6676944
21844;21.3184602;48.6660877
21845;21.31895;48.6658538
21846;21.3190386;48.6659071
21847;21.319047;48.6659929
21848;21.3189492;48.6661857
21849;21.3186742;48.6665611
21850;21.3184802;48.6668095
21851;21.3180686;48.6671638
21852;21.3179101;48.6672819
21853;21.3165642;48.6669524
21854;21.3167688;48.6670224
21855;21.316886;48.6670624
21856;21.3169868;48.6670969
21857;21.3169941;48.6672143
21858;21.3169941;48.6672143
21859;21.3169868;48.6670969
21860;21.316886;48.6670624
21861;21.3167688;48.6670224
21862;21.3165642;48.6669524
21863;21.3170952;48.6672794
21864;21.3172285;48.6672888
21865;21.3169165;48.6672981
21866;21.3168654;48.66733
21867;21.3167633;48.6674237
21868;21.3163265;48.6679238
21869;21.3162687;48.6679875
21870;21.3158896;48.6684053
21871;21.3156769;48.6686507
21872;21.3155436;48.6688436
21873;21.3155294;48.6689148
21874;21.3155351;48.6689523
21875;21.3155946;48.6689879
21876;21.3157336;48.6690347
21877;21.3160003;48.6691228
21878;21.3160598;48.6691546
21879;21.3160773;48.669176
21880;21.304577;48.6745232
21881;21.3047211;48.6741338
21882;21.3051655;48.6729916
21883;21.3054556;48.6721932
21884;21.2987425;48.6784803
21885;21.2989981;48.6782712
21886;21.2985562;48.6786317
21887;21.2985015;48.6786759
21888;21.2983866;48.6787688
21889;21.2978261;48.6792218
21890;21.2977269;48.6792999
21891;21.297237;48.6796853
21892;21.2971351;48.6797665
21893;21.2970395;48.6798428
21894;21.2969229;48.6799378
21895;21.2965328;48.6802554
21896;21.2963787;48.6803809
21897;21.296204;48.6805276
21898;21.2997415;48.6791498
21899;21.2982831;48.6783695
21900;21.2974236;48.6779004
21901;21.3018929;48.6741551
21902;21.3019561;48.6741441
21903;21.3020323;48.6741349
21904;21.3020977;48.6741363
21905;21.302169;48.6741421
21906;21.3022484;48.6741568
21907;21.3019466;48.674076
21908;21.3009933;48.6748586
21909;21.3006758;48.6751142
21910;21.3006379;48.6751446
21911;21.3006099;48.6751673
21912;21.3003483;48.6753723
21913;21.3003276;48.6753902
21914;21.3002407;48.6754639
21915;21.3094874;48.6729348
21916;21.3083743;48.6740979
21917;21.3096413;48.6727903
21918;21.3025949;48.6715928
21919;21.3029731;48.6715652
21920;21.3038797;48.6714989
21921;21.3040177;48.6714969
21922;21.3020458;48.6716311
21923;21.3015642;48.6716434
21924;21.3011861;48.6716556
21925;21.3007356;48.6716668
21926;21.299935;48.6716971
21927;21.2995357;48.6717122
21928;21.2993863;48.6717209
21929;21.2986021;48.6717476
21930;21.2977251;48.6717734
21931;21.2974036;48.6717752
21932;21.2969716;48.6717777
21933;21.296824;48.6717302
21934;21.2966344;48.671616
21935;21.2964099;48.6714164
21936;21.2955962;48.6707105
21937;21.3026405;48.6716809
21938;21.3033719;48.6717767
21939;21.3043907;48.6719559
21940;21.3047879;48.6720229
21941;21.3043009;48.6719705
21942;21.3038999;48.6723478
21943;21.3033799;48.672837
21944;21.3030065;48.6731884
21945;21.3025891;48.6735767
21946;21.3130751;48.6738607
21947;21.313092;48.6736862
21948;21.3130779;48.6735692
21949;21.3130189;48.6735005
21950;21.3130104;48.6734114
21951;21.313043;48.6733578
21952;21.3132196;48.6731066
21953;21.2403173;48.7065674
21954;21.239909;48.7068301
21955;21.2355388;48.7130104
21956;21.2355749;48.7129113
21957;21.2356069;48.7128233
21958;21.2356389;48.7127353
21959;21.2357937;48.7123102
21960;21.2360718;48.7115053
21961;21.2361988;48.7111552
21962;21.2363505;48.7107544
21963;21.2364695;48.7104728
21964;21.2364932;48.7104221
21965;21.2447828;48.7139697
21966;21.2451286;48.7140349
21967;21.2454337;48.714097
21968;21.2457515;48.7141576
21969;21.2459701;48.7142005
21970;21.2367217;48.7104777
21971;21.2365837;48.7108009
21972;21.2364196;48.711216
21973;21.2363049;48.7115425
21974;21.2360173;48.712354
21975;21.2359015;48.7126875
21976;21.2358735;48.7127695
21977;21.2358263;48.7129078
21978;21.2358128;48.7129468
21979;21.2480231;48.7110094
21980;21.2478576;48.7109301
21981;21.2477183;48.710863
21982;21.2480717;48.7111324
21983;21.2369642;48.7095083
21984;21.2370185;48.7094286
21985;21.2371252;48.709275
21986;21.2371554;48.7092339
21987;21.2374082;48.7088892
21988;21.2376116;48.7086384
21989;21.237739;48.7084742
21990;21.2377951;48.708409
21991;21.2378247;48.7083737
21992;21.2380494;48.7081311
21993;21.2383184;48.7078652
21994;21.2385658;48.707634
21995;21.2357613;48.7132381
21996;21.2357739;48.7132815
21997;21.2357927;48.7133213
21998;21.2358173;48.7133592
21999;21.2358629;48.7134139
22000;21.2358829;48.713431
22001;21.2359103;48.7134562
22002;21.2359424;48.7134805
22003;21.2359839;48.713508
22004;21.2360378;48.7135369
22005;21.2356567;48.7133805
22006;21.2356391;48.7134283
22007;21.2438526;48.7133144
22008;21.2458682;48.7094454
22009;21.2458796;48.7094308
22010;21.2459117;48.7093973
22011;21.2459479;48.7093507
22012;21.245976;48.7092983
22013;21.2459928;48.7092559
22014;21.2460037;48.7091873
22015;21.246005;48.709077
22016;21.2456276;48.7096807
22017;21.2440502;48.7129137
22018;21.2441666;48.7129307
22019;21.2442992;48.7129498
22020;21.2445402;48.7129842
22021;21.244808;48.7083584
22022;21.2450118;48.7086453
22023;21.2451776;48.7088786
22024;21.2452086;48.7089516
22025;21.2451839;48.7090664
22026;21.2451692;48.7091346
22027;21.2451362;48.7092244
22028;21.2450533;48.7094506
22029;21.245019;48.7095441
22030;21.2450144;48.7095918
22031;21.2444181;48.7078387
22032;21.244941;48.7082552
22033;21.2451608;48.7081903
22034;21.2454172;48.7081297
22035;21.2370248;48.7053477
22036;21.2371783;48.7053131
22037;21.2372715;48.7052942
22038;21.2367761;48.7054038
22039;21.2362069;48.7055313
22040;21.2360066;48.7055747
22041;21.2358208;48.7056188
22042;21.2355456;48.7056816
22043;21.2355217;48.7056864
22044;21.2353514;48.7057127
22045;21.2353319;48.705714
22046;21.2351344;48.7057268
22047;21.2349361;48.7057198
22048;21.2347515;48.7056998
22049;21.234593;48.7056756
22050;21.2344937;48.7056555
22051;21.2372715;48.7052942
22052;21.2371783;48.7053131
22053;21.2370248;48.7053477
22054;21.2370356;48.704897
22055;21.2367781;48.7046283
22056;21.236671;48.7045234
22057;21.2366273;48.7044566
22058;21.2365808;48.7043725
22059;21.2365638;48.7043152
22060;21.2374165;48.7052505
22061;21.2374544;48.705235
22062;21.2450341;48.7096786
22063;21.245058;48.7097186
22064;21.2451698;48.7098648
22065;21.245208;48.7099033
22066;21.2450144;48.7095918
22067;21.245019;48.7095441
22068;21.2450533;48.7094506
22069;21.2451362;48.7092244
22070;21.2451692;48.7091346
22071;21.2451839;48.7090664
22072;21.2452086;48.7089516
22073;21.2451776;48.7088786
22074;21.2450118;48.7086453
22075;21.244808;48.7083584
22076;21.2448067;48.7096824
22077;21.244421;48.7097615
22078;21.2442808;48.7097903
22079;21.2442426;48.7097932
22080;21.2442045;48.7097943
22081;21.2441669;48.7097922
22082;21.2441292;48.7097864
22083;21.2440926;48.7097751
22084;21.2440559;48.7097601
22085;21.2438084;48.7096204
22086;21.2437397;48.7095816
22087;21.2436804;48.7095664
22088;21.2436056;48.7095607
22089;21.243524;48.7095685
22090;21.2434578;48.7095967
22091;21.2434015;48.7096193
22092;21.2372218;48.7095666
22093;21.2372206;48.7095976
22094;21.2372198;48.7096282
22095;21.2372196;48.7096566
22096;21.2372201;48.7096872
22097;21.2372232;48.7097183
22098;21.2372303;48.7097419
22099;21.2372455;48.7097668
22100;21.2372558;48.7097836
22101;21.2372958;48.7098328
22102;21.2373372;48.7098722
22103;21.2373737;48.7098989
22104;21.2374155;48.7099239
22105;21.2374622;48.7099479
22106;21.2375115;48.709972
22107;21.2370611;48.7097616
22108;21.2370394;48.7097996
22109;21.2481506;48.7117195
22110;21.2480887;48.7117176
22111;21.2490193;48.7113212
22112;21.2490991;48.7112505
22113;21.2492142;48.7111816
22114;21.2502907;48.7107462
22115;21.2503846;48.7107136
22116;21.250493;48.7106899
22117;21.2506067;48.7106812
22118;21.2462483;48.7093208
22119;21.246115;48.7090992
22120;21.2461998;48.7094562
22121;21.2461069;48.7094718
22122;21.2374686;48.7100137
22123;21.237387;48.7100154
22124;21.2373228;48.7100194
22125;21.2372572;48.7100278
22126;21.2371925;48.7100395
22127;21.2371381;48.7100531
22128;21.2370924;48.7100703
22129;21.2370557;48.7100869
22130;21.2370162;48.7101084
22131;21.2369689;48.7101365
22132;21.2369254;48.7101664
22133;21.2368733;48.7102071
22134;21.2371895;48.709942
22135;21.2371413;48.7099347
22136;21.2381211;48.7100905
22137;21.2383786;48.7101308
22138;21.23886;48.7102062
22139;21.2390414;48.7102339
22140;21.2394106;48.7102896
22141;21.2294811;48.7080338
22142;21.2302947;48.7081691
22143;21.2291978;48.7078829
22144;21.22932;48.7076903
22145;21.2290028;48.7081659
22146;21.2288779;48.7083437
22147;21.2287465;48.7085307
22148;21.2283935;48.7090614
22149;21.228123;48.7095262
22150;21.2278876;48.7099713
22151;21.227822;48.7101145
22152;21.2277549;48.7102698
22153;21.2276209;48.7105919
22154;21.2275335;48.7108116
22155;21.2275221;48.7108428
22156;21.2274572;48.7110309
22157;21.2274218;48.7111299
22158;21.2274189;48.7111392
22159;21.2274068;48.7111773
22160;21.2273517;48.7113509
22161;21.2272997;48.7115685
22162;21.2272416;48.7118116
22163;21.2271632;48.7121135
22164;21.2270661;48.7124969
22165;21.2445402;48.7129842
22166;21.2442992;48.7129498
22167;21.2441666;48.7129307
22168;21.2440502;48.7129137
22169;21.244752;48.7129809
22170;21.2447561;48.7129499
22171;21.2447591;48.7129275
22172;21.2447658;48.7128769
22173;21.2447782;48.7127834
22174;21.2447813;48.7127601
22175;21.2447893;48.7126996
22176;21.2448015;48.7126048
22177;21.2448042;48.7125821
22178;21.2448156;48.7125017
22179;21.2448242;48.7124369
22180;21.2448398;48.7123195
22181;21.2448453;48.7122064
22182;21.2448396;48.7121792
22183;21.2448272;48.7121535
22184;21.2448022;48.7121328
22185;21.2447706;48.712115
22186;21.2447322;48.7120964
22187;21.2446893;48.7120792
22188;21.2446594;48.7120693
22189;21.2460703;48.7201083
22190;21.2461072;48.7200819
22191;21.2431753;48.7161724
22192;21.2430447;48.716151
22193;21.2430062;48.716145
22194;21.2427156;48.7160995
22195;21.2424193;48.7160669
22196;21.2421257;48.7160532
22197;21.2415183;48.7160341
22198;21.2411207;48.7160216
22199;21.2422547;48.7289698
22200;21.2420277;48.7292719
22201;21.2418539;48.7294943
22202;21.2416925;48.7297022
22203;21.2416302;48.7297825
22204;21.2423911;48.7287687
22205;21.2425159;48.7285563
22206;21.2425752;48.7284555
22207;21.2426367;48.7283509
22208;21.2427747;48.7281206
22209;21.2428108;48.7280602
22210;21.2428221;48.7280415
22211;21.2422074;48.7288208
22212;21.2419522;48.72873
22213;21.2424325;48.728905
22214;21.2430705;48.7276873
22215;21.2430501;48.727703
22216;21.2430323;48.7277205
22217;21.2429898;48.727787
22218;21.2407948;48.7160155
22219;21.2411207;48.7160216
22220;21.2415183;48.7160341
22221;21.2421257;48.7160532
22222;21.2424193;48.7160669
22223;21.2427156;48.7160995
22224;21.2430062;48.716145
22225;21.2430447;48.716151
22226;21.2431753;48.7161724
22227;21.2410434;48.71594
22228;21.2411176;48.715705
